URL,Title,Author,Type,Price,Summary,Publication Year,Language,ISBN,Category,Copyright,Contributors,Pages,Binding,Interior Color,Dimensions,Format,Keywords
https://www.lulu.com//shop/elizabeth-a-elizabeth-apthorp-mcfadden/why-the-chimes-rang-a-play-in-one-act/paperback/product-1ng59gdq.html?q=Harvard+University,Why the Chimes Rang: A Play in One Act,Elizabeth A. (Elizabeth Apthorp) McFadden,Paperback,6.72,"Hint: You can preview this book by clicking on ""Preview"" which is located under the cover of this book.

About the author:

Raymond Macdonald Alden (1873–1924) was an American scholar and educator.Born in New Hartford, N. Y., he studied at Rollins College in Winter Park, Florida, and at the University of Pennsylvania, from which he graduated in 1894 with a Ph.D. He took post-graduate studies there at Penn and at Harvard. In 1894-95 he was instructor in English at Columbian (now George Washington) University; in 1896-97 assistant in English at Harvard; and in 1898-99 senior fellow in English at the University of Pennsylvania. He was chosen to fill the position of assistant professor of English literature and rhetoric at Leland Stanford, Jr., University in 1899, then became associate professor there in 1909. He accepted the chair of English at the University of Illinois in 1911.
Excerpt from: https://en.wikipedia.org/wiki/Raymond_Macdonald_Alden",2016,English,N/A,History,All Rights Reserved - Standard Copyright License,By (author): Elizabeth A. (Elizabeth Apthorp) McFadden,48,Paperback,Black & White,US Trade (6 x 9 in / 152 x 229 mm),,"['a', 'act', 'apthorp', 'chimes', 'drama', 'elizabeth', 'mcfadden', 'one', 'play', 'plays', 'rang:']"
https://www.lulu.com//shop/lincoln-astor/vicious-cycle-plus/paperback/product-17q57dp9.html?q=Harvard+University,Vicious Cycle Plus...,Lincoln Astor,Paperback,10.00,Victor and Violet have known each other since the tail end of their Junior year at Harvard University. For an entire year they have been inseparable friends. After graduation they go their separate ways. Can they survive without each other?,2016,English,N/A,Fiction,All Rights Reserved - Standard Copyright License,By (author): Lincoln Astor,130,Paperback,Black & White,US Letter (8.5 x 11 in / 216 x 279 mm),,"['Love', 'friendship', 'memories', 'nostalgia', 'Paris', 'Casablanca', 'Boston', 'Atlanta', 'California', 'wealthy people', 'Harvard University', 'loyalty', 'patience', 'faith']"
https://www.lulu.com//shop/david-s-martin-and-david-e-schrader-and-james-w-gould/origins-of-unitarian-universalism-on-cape-cod-and-the-islands/paperback/product-1966dvv9.html?q=Harvard+University,Origins of Unitarian Universalism on Cape Cod and the Islands,James W. Gould,Paperback,15.00,"This book looks at the general histories of Unitarianism and Universalism, with a focus on Unitarianism on Cape Cod and the Islands, followed by a focus on Universalism on Cape Cod and the Islands, and some general points about the merged denomination at present. 

We have included in Appendix A the list of Cape & Islands Unitarian ministers and in Appendix B the list of Universalist ministers, using whatever sources were available.  

We gratefully acknowledge the assistance of both the archives of the Andover-Harvard Theological Library at Harvard University and the Theological Archives at Tufts University. The resources of a number of local historical societies and their volunteers proved valuable in a number of ways, including the Chatham Historical Society, the Brewster Historical Society, the Dennis Historical Society, the Historical Society of Old Yarmouth, and the Sturgis Library in Barnstable.",2019,English,9781794778122,History,All Rights Reserved - Standard Copyright License,"By (author): James W. Gould, By (author): David E. Schrader, By (author): David S. Martin",130,Paperback,Black & White,US Trade (6 x 9 in / 152 x 229 mm),,"['Unitarian', 'Universalist', 'Cape Cod', 'Nantucket', ""Martha's Vineyard"", 'Church']"
https://www.lulu.com//shop/william-allan-neilson/robert-burns-how-to-know-him/paperback/product-1pym574v.html?q=Harvard+University,Robert Burns: How To Know Him,William Allan Neilson,Paperback,10.05,"Hint: You can preview this book by clicking on ""Preview"" which is located under the cover of this book.

About the author:

William Allan Neilson (28 March 1869 – 1946) was a Scottish-American educator, writer and lexicographer, graduated in the University of Edinburgh in 1891 and became a Ph.D. in Harvard University in 1898. He was president of Smith College between 1917 and 1939.Neilson was born in Doune, Scotland and he emigrated to the United States in 1895, being naturalised 3 August 1905. He taught at Bryn Mawr College from 1898 to 1900, Harvard from 1900 to 1904, Columbia from 1904 to 1906, and Harvard again from 1906 to 1917. Neilson was author of a number of critical works on William Shakespeare, Robert Burns and the Elizabethan theatre, editor of the Cambridge and Tudor editions of Shakespeare (1906, 1911) and editor of Webster's New International Dictionary, Second Edition (1934).
Excerpt from: https://en.wikipedia.org/wiki/William_Allan_Neilson",2016,English,N/A,History,All Rights Reserved - Standard Copyright License,By (author): William Allan Neilson,286,Paperback,Black & White,US Trade (6 x 9 in / 152 x 229 mm),,"['1759', '1796', 'allan', 'burns', 'burns:', 'know', 'neilson', 'robert', 'william']"
https://www.lulu.com//shop/sylvain-chamberlain-nyudo/the-doctrine-of-nichiren/paperback/product-1wemrdwr.html?q=Harvard+University,The Doctrine of Nichiren,Sylvain Chamberlain-Nyudo,Paperback,11.60,"A reprinting of an out-of-print rare book from the library of Harvard University originally published in 1893. This essay is in my opinion, albeit with some very western rhetoric, one of the most accurate and true to the origins, transliteration of the doctrines of Nichiren and the teachings of Buddha.",2016,English,9781365495373,Education & Language,All Rights Reserved - Standard Copyright License,By (author): Sylvain Chamberlain-Nyudo,40,Paperback,Black & White,US Trade (6 x 9 in / 152 x 229 mm),,"['nichiren', 'doctrine', 'threefold', 'lotus', 'kwoon', 'sylvain', 'buddha', 'buddhism', 'teaching']"
https://www.lulu.com//shop/anthony-stultz/free-your-mind-the-four-directions-system-of-mindfulness/paperback/product-1q2n2kmp.html?q=Harvard+University,Free Your Mind: The Four Directions System of Mindfulness,Anthony Stultz,Paperback,11.99,"""Anthony Stultz has created what may be the most innovative form of mindfulness practice available today."" T.J. Shaffer MA, LPC

""Every field has people who set off on their own and create something better. Tony is one of these."" Chris Queen PhD - Harvard University

""His mindfulness program and executive coaching has transformed my life and our company."" Kevin Krause - Principal at AIA and LeadHealth",2017,English,9781387037971,Personal Growth,All Rights Reserved - Standard Copyright License,By (author): Anthony Stultz,62,Paperback,Black & White,US Letter (8.5 x 11 in / 216 x 279 mm),,"['mindfulness', 'Meditation', 'Coaching']"
https://www.lulu.com//shop/reed-markham/university-strategic-planning/paperback/product-1vk675wv.html?q=Harvard+University,University Strategic Planning:,Reed Markham,Paperback,19.99,"The complexity of rapidly changing technology and global events makes it critical for managing international public affairs today to analyze several areas of performance simultaneously. Robert S. Kaplan and David P. Norton of the Harvard Business School found that strategic planners recognize that a single measure of performance fails to provide a clear focus on the critical mission of an organization. 

     After reviewing the performance assessment of 12 companies, Kaplan and Norton developed a set of innovative measures known as the “balanced scorecard” that provides strategic planners with a comprehensive view of the corporate mission. The balanced scorecard includes traditional financial measures coupled with operational measures on customer satisfaction, internal processes, and the organization’s innovation and improvement activities. This article extends this concept to the university context, in particular to international public relations/communications programs.",2011,English,9781105279799,Reference,All Rights Reserved - Standard Copyright License,By (author): Reed Markham,21,Saddle Stitch,Color,US Letter (8.5 x 11 in / 216 x 279 mm),,"['Management', 'Strategic Planning', 'Public Relations']"
https://www.lulu.com//shop/j-l/secrets-to-achieving-goals/ebook/product-5mk6zv.html?q=Harvard+University,Secrets To Achieving Goals,J L,Ebook,0.00,Many people might be asking what the secrets are behind achieving a goal that you have. Studies from the Harvard University and the University of Southern California have shown that the act of merely offering small and simple rewards to a person can serve as a motivation for him. The simple act of receiving gifts and any compensation for jobs greatly inspires the individuals to keep working for a bigger goal.,2022,English,N/A,Personal Growth,All Rights Reserved - Standard Copyright License,By (author): J L,,,,,PDF,"['goal setting', 'financial management', 'entrepreneurship', 'positive mindset', 'positive vibes', 'personal growth']"
https://www.lulu.com//shop/hutton-webster/early-european-history-volume-ii-esprios-classics/paperback/product-1dg6y8m8.html?q=Harvard+University,Early European History - Volume II (Esprios Classics),Hutton Webster,Paperback,29.95,"David Hutton Webster (March 24, 1875 − May 20, 1955) was an American sociologist, economist and anthropologist. He was Lecturer Emeritus of Sociology at Stanford University. From 1902 he was a teaching fellow in economics at Harvard University, where he received his Ph.D. in economics in 1904. For the next three years Webster was Assistant Professor of Economics at Williams College in Williamstown, Massachusetts. From there Webster went to the University of Nebraska, where he was Professor of Social Anthropology until 1933.",2019,English,9781794796720,History,All Rights Reserved - Standard Copyright License,By (author): Hutton Webster,414,Paperback,Black & White,US Trade (6 x 9 in / 152 x 229 mm),,"['Europe', 'history', 'Papacy', 'Monasticism', 'Islam', 'Viking', 'ORIENT']"
https://www.lulu.com//shop/maria-george/mark-zuckerberg-biography-of-american-entrepreneur-the-co-founder-of-facebook/ebook/product-rpg986.html?q=Harvard+University,"Mark Zuckerberg: Biography of American Entrepreneur, the Co-founder of Facebook",Maria George,Ebook,3.31,"Mark Zuckerberg is a technology entrepreneur and co-founder of Facebook, the world's largest social network. He was born on May 14, 1984, in New York, and grew up in the suburbs of New York City. Zuckerberg attended Harvard University, where he studied computer science and psychology. In 2004, while still a student at Harvard, he launched Facebook, which quickly became one of the fastest-growing websites in the world. In 2012, Facebook went public, making Zuckerberg one of the youngest billionaires in history. 
Lets read more about him.",2023,English,N/A,Biographies & Memoirs,All Rights Reserved - Standard Copyright License,By (author): Maria George,,,,,PDF,"['biography of facebook owner', 'biography', 'biography of world famous people']"
https://www.lulu.com//shop/kai-vaughn/therapists-of-dana-group-associates/ebook/product-125yzej9.html?q=Harvard+University,Therapists of Dana Group Associates,Kai Vaughn,Ebook,8.99,"DIRECTOR
Robert C. Maron, Ed.D.  received his degree in Education-Counseling/Consulting Specialization from Harvard University School of Education. Prior to becoming Director of Dana Group Associates, Dr. Maron was the Assistant Director of University Counseling services at Boston College as well as an active member of the clinical staff at Dana Group for over seven years. Dr Maron is currently the Director at Fisher College Counseling Services as well as the New England College of Optometry Counseling Services.  He also conducts Disability evaluations for the University of Massachusetts Medical School.  Recently Dr. Maron Co-directed the Psychiatry service of Beth Israel Hospital-Needham Campus.  Dr. Maron has held past positions of Instructor of Psychiatry at Harvard Medical School and Assistant in Psychiatry at Children’s Hospital.  Dr. Maron specializes in College Counseling, social skills groups for boys, disability and personal injury evaluations and child centered divorce services.",2014,English,9781312567474,Health & Fitness,All Rights Reserved - Standard Copyright License,By (author): Kai Vaughn,,,,,PDF,"['Therapists', 'Dana Group Associates']"
